OrderID,ProductID,Quantity,UnitCost,UnitPrice,TotalCost,TotalPrice
2011,345,12,84.17,122,1010.04,1464
1808,262,1,4.54,6.99,4.54,6.99
1422,412,5,30.09,42.99,150.45,214.95
920,635,6,67.74,135.18,406.44,811.08
578,846,6,89.43,135.99,536.58,815.94
575,562,2,97.17,172.99,194.34,345.98
2998,335,11,5.3,6.92,58.3,76.12
2644,191,3,68.81,128,206.43,384
721,354,5,50.17,72.99,250.85,364.95
2608,681,5,49.18,61.99,245.9,309.95
1542,354,13,50.17,72.99,652.21,948.87
2142,694,7,41.37,64,289.59,448
394,171,7,3.59,11,25.13,77
1896,320,7,62.57,70,437.99,490
365,307,8,22.65,41.99,181.2,335.92
1890,502,9,22.48,32.99,202.32,296.91
105,936,3,35.69,41.99,107.07,125.97
236,461,13,68.06,83,884.78,1079
406,811,4,2.58,4,10.32,16
462,615,6,84.37,87.99,506.22,527.94
2056,200,1,20.67,33.99,20.67,33.99
2589,440,3,36.15,66.99,108.45,200.97
2022,624,13,12.73,23.99,165.49,311.87
1660,800,1,99.95,175,99.95,175
1766,834,4,85.11,219.41,340.44,877.64
1586,645,2,56.38,76.99,112.76,153.98
1939,549,9,66.03,154.18,594.27,1387.62
26,742,2,6.92,10.99,13.84,21.98
64,461,8,68.06,83,544.48,664
1392,546,14,95.02,353.93,1330.28,4955.02
1874,961,14,15.83,28.99,221.62,405.86
672,831,9,20.86,32.99,187.74,296.91
574,292,14,27.12,35,379.68,490
291,476,7,60.61,83.99,424.27,587.93
1207,491,7,49.08,61,343.56,427
2773,25,2,65.84,77.16,131.68,154.32
2623,289,11,44.34,51.99,487.74,571.89
118,703,2,55.07,100.99,110.14,201.98
528,922,13,70.04,118.99,910.52,1546.87
173,738,8,14.73,21,117.84,168
2969,244,7,64.41,91.99,450.87,643.93
2342,68,12,59.45,112,713.4,1344
509,883,13,73.41,76,954.33,988
2329,876,6,31.48,57.99,188.88,347.94
2196,732,2,89.02,117.6,178.04,235.2
1444,169,11,59.08,84,649.88,924
2394,432,9,70.75,123.99,636.75,1115.91
2784,245,8,56.79,87.99,454.32,703.92
528,548,13,24.29,35,315.77,455
837,782,11,34.41,59.97,378.51,659.67
1240,812,10,3.47,4,34.7,40
284,792,8,97.28,172.99,778.24,1383.92
1878,826,7,34.36,40.99,240.52,286.93
2271,342,13,84.86,123,1103.18,1599
889,958,9,80.3,112.99,722.7,1016.91
516,60,8,11.95,18,95.6,144
803,531,6,81.77,130,490.62,780
756,700,11,60.4,89.99,664.4,989.89
174,887,8,64.74,113,517.92,904
2669,32,3,53.13,96,159.39,288
1410,226,7,69.33,97.99,485.31,685.93
1549,439,6,65.05,95.06,390.3,570.36
943,319,7,8.01,13.99,56.07,97.93
381,592,12,97.77,193.99,1173.24,2327.88
1295,95,5,46,47.99,230,239.95
1481,188,2,38.38,63.99,76.76,127.98
1465,794,7,11.73,12.99,82.11,90.93
778,943,9,4.09,11.8,36.81,106.2
2070,125,5,48.52,88,242.6,440
2576,394,13,33.13,41.99,430.69,545.87
12,3,13,38.23,113.37,496.99,1473.81
1658,870,9,78.76,93.99,708.84,845.91
2605,857,2,20.67,22,41.34,44
358,746,10,66.21,76.99,662.1,769.9
411,902,9,48.36,73.99,435.24,665.91
470,878,7,62.25,87.99,435.75,615.93
373,713,9,55.54,107,499.86,963
1946,730,14,99.59,228.43,1394.26,3198.02
786,333,13,75.06,129.99,975.78,1689.87
2991,704,7,53.32,58.99,373.24,412.93
1415,233,10,32.14,84.18,321.4,841.8
347,564,9,31.7,33.99,285.3,305.91
2299,995,5,82.91,156.99,414.55,784.95
1580,97,2,85.5,90.99,171,181.98
2265,683,8,48.07,58,384.56,464
366,198,6,97.09,118.99,582.54,713.94
1781,927,2,88.35,149.99,176.7,299.98
2197,715,7,51.05,58,357.35,406
641,600,9,66.15,123.99,595.35,1115.91
327,659,6,82.49,213.31,494.94,1279.86
1484,91,3,39.94,47,119.82,141
2806,690,14,57.48,87,804.72,1218
1516,816,5,84.75,94,423.75,470
870,184,4,72.63,73.99,290.52,295.96
1140,202,12,44.41,73.99,532.92,887.88
729,66,3,36.29,49.99,108.87,149.97
2015,875,8,53.31,138.35,426.48,1106.8
1042,252,8,81.01,131.99,648.08,1055.92
1661,562,8,97.17,172.99,777.36,1383.92
293,748,13,57.54,59.99,748.02,779.87
2565,711,5,31.94,55.57,159.7,277.85
2857,285,11,5.52,7.99,60.72,87.89
1433,590,6,40.26,61.99,241.56,371.94
49,299,6,26.47,29,158.82,174
1230,956,4,87.06,121.99,348.24,487.96
1921,500,1,76.77,129,76.77,129
89,984,6,42.9,96.44,257.4,578.64
2200,63,5,2.34,2.99,11.7,14.95
2432,399,7,93.37,121.99,653.59,853.93
2507,405,12,18.63,20.99,223.56,251.88
466,905,3,37.52,55.99,112.56,167.97
2740,110,4,19.66,22.99,78.64,91.96
1088,677,14,49.75,65.99,696.5,923.86
1432,215,13,15.11,21,196.43,273
2009,893,3,69.14,95.99,207.42,287.97
2066,837,5,60.84,141,304.2,705
913,406,1,35.13,50.99,35.13,50.99
774,287,9,48.59,59.08,437.31,531.72
1023,994,5,60.01,77.99,300.05,389.95
1057,571,12,6.42,10.99,77.04,131.88
69,934,7,16.84,41.61,117.88,291.27
2214,922,1,70.04,180.71,70.04,180.71
893,688,13,38.72,47.99,503.36,623.87
586,832,7,94.31,158,660.17,1106
2413,758,10,68.22,130.99,682.2,1309.9
2002,962,12,34.09,42.99,409.08,515.88
2754,485,2,90.34,113,180.68,226
2435,418,9,44.47,62.08,400.23,558.72
682,362,6,95.38,185.99,572.28,1115.94
1677,266,13,4.12,5.99,53.56,77.87
2540,89,12,94.11,166,1129.32,1992
1688,356,12,52.21,63.99,626.52,767.88
1819,435,13,93.77,139.99,1219.01,1819.87
772,640,7,96.79,127.99,677.53,895.93
1699,228,5,31.66,48,158.3,240
1659,884,7,99.06,210.56,693.42,1473.92
2359,56,8,9.46,9.99,75.68,79.92
906,505,6,89.81,131.99,538.86,791.94
2073,7,9,47.34,54.99,426.06,494.91
860,614,7,18.47,26.99,129.29,188.93
763,271,13,46.53,55.99,604.89,727.87
2762,844,7,97.96,173.99,685.72,1217.93
1446,616,2,24.14,46.99,48.28,93.98
1132,899,2,36.94,47.99,73.88,95.98
930,684,13,35.1,107.68,456.3,1399.84
696,618,2,68.56,101.99,137.12,203.98
2077,351,14,64.36,116.99,901.04,1637.86
2503,386,7,3.8,5,26.6,35
963,643,4,51.29,124.34,205.16,497.36
2936,711,5,31.94,53.99,159.7,269.95
2343,86,4,14.71,24.99,58.84,99.96
2049,334,8,16.42,27.8,131.36,222.4
1127,164,11,24.52,29.99,269.72,329.89
884,18,9,24.31,33.53,218.79,301.77
656,349,3,45.15,92.19,135.45,276.57
2049,243,13,79.47,154.99,1033.11,2014.87
2724,907,13,22.67,28.99,294.71,376.87
2599,402,7,30.15,45,211.05,315
685,456,8,39.32,63.99,314.56,511.92
2874,723,12,53.48,77.06,641.76,924.72
1106,359,11,77.15,247.23,848.65,2719.53
2558,39,13,65.83,79.99,855.79,1039.87
2898,786,11,78.22,123.99,860.42,1363.89
1612,136,1,34.28,56,34.28,56
14,384,1,75.09,120.99,75.09,120.99
594,890,6,9.3,15.99,55.8,95.94
1975,124,11,93.56,258.81,1029.16,2846.91
1978,887,10,64.74,135.85,647.4,1358.5
312,446,6,14.36,24.99,86.16,149.94
193,864,12,66.34,121.99,796.08,1463.88
2166,650,11,71.11,105,782.21,1155
867,522,4,71.33,79.99,285.32,319.96
2063,247,6,52.56,101.99,315.36,611.94
760,117,10,98.02,144.99,980.2,1449.9
833,190,10,30.44,44.99,304.4,449.9
2725,335,13,5.3,6,68.9,78
1559,597,5,20.21,32.74,101.05,163.7
2222,901,12,52.35,101.99,628.2,1223.88
792,237,9,45.34,47.99,408.06,431.91
1089,23,5,17.95,23,89.75,115
2664,673,13,57.96,122.31,753.48,1590.03
2899,40,9,65.22,70.99,586.98,638.91
2123,655,13,97.53,137,1267.89,1781
1331,476,2,60.61,83.99,121.22,167.98
686,10,8,54.96,68.99,439.68,551.92
711,567,7,28.52,34.99,199.64,244.93
1723,238,1,46.57,107.2,46.57,107.2
2335,252,9,81.01,131.99,729.09,1187.91
2424,838,10,17.89,29.99,178.9,299.9
212,784,14,91.51,264,1281.14,3696
2088,643,11,51.29,86.99,564.19,956.89
1590,229,10,48.97,77,489.7,770
2447,803,14,44.66,47.99,625.24,671.86
2150,117,4,98.02,144.99,392.08,579.96
1127,593,14,12.23,34.3,171.22,480.2
102,760,9,88.51,100.99,796.59,908.91
193,469,6,25.11,25.99,150.66,155.94
2580,366,7,29.78,46.99,208.46,328.93
692,400,8,85.81,112.99,686.48,903.92
802,774,11,79.61,120.99,875.71,1330.89
1830,91,13,39.94,47,519.22,611
871,577,12,17.94,31.93,215.28,383.16
1927,894,2,96.74,113.99,193.48,227.98
1274,676,12,97.65,200.97,1171.8,2411.64
1197,930,10,30.19,49.99,301.9,499.9
711,6,6,43.65,52.99,261.9,317.94
1774,597,11,20.21,35.76,222.31,393.36
283,410,13,29.09,38,378.17,494
972,732,3,89.02,107.99,267.06,323.97
2016,390,1,82.34,210.34,82.34,210.34
2731,857,4,20.67,31.79,82.68,127.16
702,214,7,23.5,42,164.5,294
2892,249,2,46.22,48.99,92.44,97.98
708,172,4,80,121,320,484
2606,539,6,25.17,27,151.02,162
380,955,2,85.02,158,170.04,316
1852,696,4,8.75,14.33,35,57.32
1512,961,4,15.83,39.61,63.32,158.44
2896,597,10,20.21,21,202.1,210
271,921,11,87.12,91,958.32,1001
24,253,10,74.18,96.99,741.8,969.9
1606,999,13,12.36,15.99,160.68,207.87
1810,167,3,77.59,166.17,232.77,498.51
55,163,2,92.76,173,185.52,346
2403,745,14,29.72,49.99,416.08,699.86
999,871,13,66.65,94.99,866.45,1234.87
2033,787,14,92.89,171.99,1300.46,2407.86
2612,252,14,81.01,131.99,1134.14,1847.86
2685,537,10,20.32,32.99,203.2,329.9
323,631,6,37.77,66.99,226.62,401.94
705,341,1,50.09,67.99,50.09,67.99
2583,663,9,26.49,45.99,238.41,413.91
853,938,10,82.73,190.45,827.3,1904.5
715,420,11,99.16,196.99,1090.76,2166.89
73,598,1,35.82,40.99,35.82,40.99
2683,338,13,11.4,21,148.2,273
431,120,11,78.07,89.99,858.77,989.89
2133,650,7,71.11,146.03,497.77,1022.21
2587,609,12,75.81,135.99,909.72,1631.88
827,939,10,35.63,122.11,356.3,1221.1
2895,202,8,44.41,73.99,355.28,591.92
2548,229,12,48.97,77,587.64,924
1558,265,11,60.74,113.99,668.14,1253.89
2134,929,10,5.05,6,50.5,60
1957,226,2,69.33,97.99,138.66,195.98
1785,48,11,72.2,92,794.2,1012
2226,406,11,35.13,85.4,386.43,939.4
15,39,11,65.83,79.99,724.13,879.89
189,111,13,2.3,2.99,29.9,38.87
2163,544,13,40.88,68,531.44,884
1412,904,8,81.98,248.58,655.84,1988.64
2737,440,5,36.15,66.99,180.75,334.95
893,879,8,48.58,84.99,388.64,679.92
2266,50,4,35.06,95.62,140.24,382.48
640,267,4,47.04,84.99,188.16,339.96
465,440,10,36.15,66.99,361.5,669.9
1608,825,10,81.73,98,817.3,980
310,729,9,47.9,92,431.1,828
1490,305,1,43.56,92.04,43.56,92.04
515,241,9,23.96,35.35,215.64,318.15
2194,640,6,96.79,127.99,580.74,767.94
697,516,13,31,56,403,728
963,619,3,34.66,44.99,103.98,134.97
89,716,6,80.25,98.99,481.5,593.94
2564,231,10,19.43,59.9,194.3,599
2116,971,8,35.32,66,282.56,528
547,500,12,76.77,129,921.24,1548
1222,981,9,54.68,56.99,492.12,512.91
145,718,4,58.57,107,234.28,428
684,860,6,45.2,66.99,271.2,401.94
806,633,5,82.01,101.99,410.05,509.95
2614,252,4,81.01,131.99,324.04,527.96
2377,451,2,22.8,59.72,45.6,119.44
1194,307,1,22.65,54.24,22.65,54.24
1882,77,14,51.27,91.99,717.78,1287.86
871,875,5,53.31,76.99,266.55,384.95
367,237,3,45.34,72.55,136.02,217.65
1460,644,2,67.82,119.59,135.64,239.18
2629,898,3,37.52,66.99,112.56,200.97
2672,804,1,36.05,67.99,36.05,67.99
982,695,7,69.78,109.99,488.46,769.93
1260,257,5,84.61,138.99,423.05,694.95
2615,90,7,32.34,72.73,226.38,509.11
2032,408,2,99.2,168.99,198.4,337.98
1538,142,9,78.12,161.64,703.08,1454.76
691,714,5,57.64,86.99,288.2,434.95
745,110,6,19.66,43.08,117.96,258.48
2000,918,9,97.29,143.99,875.61,1295.91
1489,80,14,23.93,28.99,335.02,405.86
2248,957,10,24.53,50.12,245.3,501.2
769,263,4,37.74,49.99,150.96,199.96
960,261,8,96.5,183.99,772,1471.92
1734,626,7,37.19,41.99,260.33,293.93
592,791,2,54.05,75.79,108.1,151.58
364,984,8,42.9,58.99,343.2,471.92
878,818,2,9.68,16,19.36,32
1358,430,3,14.53,19.99,43.59,59.97
139,635,11,67.74,71.99,745.14,791.89
1211,975,7,39.38,66,275.66,462
2021,655,4,97.53,137,390.12,548
2277,538,14,89.36,106.99,1251.04,1497.86
2826,913,9,67.82,78,610.38,702
1404,884,5,99.06,191.99,495.3,959.95
2707,125,13,48.52,88,630.76,1144
1515,630,11,21.76,32,239.36,352
2460,549,7,66.03,78.99,462.21,552.93
2208,463,9,86.52,171.99,778.68,1547.91
1474,286,9,4.33,5.99,38.97,53.91
1689,236,8,14.62,32.38,116.96,259.04
739,583,7,84.13,128,588.91,896
1188,588,3,52.73,76.99,158.19,230.97
1835,765,14,83.35,112.99,1166.9,1581.86
1521,341,3,50.09,67.99,150.27,203.97
594,571,9,6.42,10.99,57.78,98.91
1517,462,6,84.63,136.99,507.78,821.94
1556,89,1,94.11,166,94.11,166
2913,223,6,74.36,86,446.16,516
612,825,11,81.73,125.17,899.03,1376.87
1695,971,10,35.32,66,353.2,660
765,523,9,64.6,105.82,581.4,952.38
2549,969,10,75.43,105.89,754.3,1058.9
2174,944,11,20.99,30.99,230.89,340.89
1063,996,10,65.97,158.09,659.7,1580.9
131,834,2,85.11,154.99,170.22,309.98
233,325,14,45.63,69.99,638.82,979.86
1570,281,6,76.58,114.99,459.48,689.94
1721,380,12,41.67,44.99,500.04,539.88
943,521,10,34.26,86.09,342.6,860.9
1117,908,7,53.94,59,377.58,413
664,884,10,99.06,191.99,990.6,1919.9
387,689,9,72.22,94.07,649.98,846.63
2452,280,2,8.94,14.99,17.88,29.98
2514,339,4,17.13,24.99,68.52,99.96
1083,448,10,72.88,88.99,728.8,889.9
1713,321,2,69.98,172.87,139.96,345.74
1491,995,9,82.91,156.99,746.19,1412.91
2975,351,3,64.36,116.99,193.08,350.97
2965,394,1,33.13,41.99,33.13,41.99
2309,262,4,4.54,6.99,18.16,27.96
777,37,1,4.06,5.99,4.06,5.99
1982,577,12,17.94,23.99,215.28,287.88
1029,298,7,74.8,111,523.6,777
473,366,7,29.78,46.99,208.46,328.93
1743,271,10,46.53,55.99,465.3,559.9
1161,945,4,68.39,170.13,273.56,680.52
78,527,2,95.4,158.99,190.8,317.98
992,499,9,50.08,75.99,450.72,683.91
33,741,10,35.36,36.99,353.6,369.9
1316,879,10,48.58,84.99,485.8,849.9
628,279,5,55.57,64.99,277.85,324.95
2279,129,5,8.03,8.99,40.15,44.95
2391,334,4,16.42,19.99,65.68,79.96
502,263,5,37.74,49.99,188.7,249.95
1093,249,14,46.22,57.86,647.08,810.04
1799,179,1,42.89,76.99,42.89,76.99
2968,441,10,7.88,12.99,78.8,129.9
107,260,9,99.74,100.99,897.66,908.91
1420,207,9,52.9,101.99,476.1,917.91
210,796,12,85.52,160,1026.24,1920
1985,922,13,70.04,118.99,910.52,1546.87
1049,25,1,65.84,75,65.84,75
2550,24,3,2.8,3.99,8.4,11.97
1673,260,1,99.74,189.01,99.74,189.01
2523,625,9,26.33,65.19,236.97,586.71
805,21,13,31.83,43.99,413.79,571.87
909,348,14,5.71,8.99,79.94,125.86
2095,447,2,3.57,6,7.14,12
1933,872,2,38.37,50.99,76.74,101.98
2190,201,6,28.76,88.73,172.56,532.38
1897,482,13,74.4,118.99,967.2,1546.87
572,233,3,32.14,55.99,96.42,167.97
1769,913,10,67.82,82.14,678.2,821.4
232,134,9,45.79,52,412.11,468
1194,960,12,88.13,90.99,1057.56,1091.88
2984,941,13,91.24,118.99,1186.12,1546.87
873,76,12,96.66,134.99,1159.92,1619.88
471,51,5,98.47,173.99,492.35,869.95
358,695,7,69.78,109.99,488.46,769.93
1435,800,12,99.95,175,1199.4,2100
1820,562,3,97.17,172.99,291.51,518.97
1265,591,10,50.22,67.99,502.2,679.9
870,371,12,48.57,88,582.84,1056
2328,516,12,31,56,372,672
913,187,5,67.55,179.26,337.75,896.3
277,986,2,6.67,9,13.34,18
1155,862,6,35.63,61.79,213.78,370.74
323,782,1,34.41,51.99,34.41,51.99
1874,651,7,49.69,55.99,347.83,391.93
1679,160,11,57.87,65,636.57,715
1959,103,4,15.46,27,61.84,108
289,229,7,48.97,77,342.79,539
2275,301,8,21.27,30.99,170.16,247.92
1616,636,8,62.54,123.99,500.32,991.92
1160,691,11,76.17,137.78,837.87,1515.58
1272,236,12,14.62,27.99,175.44,335.88
2172,90,12,32.34,43,388.08,516
1676,859,11,78.57,123.99,864.27,1363.89
2720,342,7,84.86,123,594.02,861
2273,847,7,68.98,82.99,482.86,580.93
1658,860,3,45.2,66.99,135.6,200.97
719,684,12,35.1,59,421.2,708
2012,163,3,92.76,173,278.28,519
634,636,5,62.54,123.99,312.7,619.95
2744,513,13,24.63,46.99,320.19,610.87
491,195,8,3.09,5,24.72,40
1758,494,13,15.09,17.99,196.17,233.87
422,224,14,86.65,117.99,1213.1,1651.86
974,45,12,37.32,40.99,447.84,491.88
380,367,7,65.04,114,455.28,798
2165,7,8,47.34,54.99,378.72,439.92
220,427,6,52.93,86,317.58,516
1385,307,5,22.65,41.99,113.25,209.95
2581,234,1,74.81,89.99,74.81,89.99
223,401,5,34.76,54.99,173.8,274.95
2014,397,5,42.45,73.99,212.25,369.95
1926,371,13,48.57,141.26,631.41,1836.38
552,586,8,57.23,106.99,457.84,855.92
2769,912,11,25.02,42.99,275.22,472.89
2089,758,2,68.22,163.66,136.44,327.32
1571,432,13,70.75,143.32,919.75,1863.16
2188,654,9,17.17,43.47,154.53,391.23
2259,777,6,36.96,38.99,221.76,233.94
281,539,12,25.17,27,302.04,324
2719,974,12,78.5,113,942,1356
2574,160,6,57.87,65,347.22,390
1615,518,11,96.83,97.99,1065.13,1077.89
864,921,10,87.12,91,871.2,910
432,395,8,25.08,29,200.64,232
2156,887,8,64.74,113,517.92,904
2054,182,10,55.58,83.99,555.8,839.9
371,433,11,19.98,23,219.78,253
1470,408,13,99.2,168.99,1289.6,2196.87
8,270,7,4.29,5.99,30.03,41.93
1651,197,10,82.5,291.11,825,2911.1
1992,837,14,60.84,82,851.76,1148
2279,421,10,24.34,34,243.4,340
1198,698,10,17.81,31.99,178.1,319.9
1782,636,4,62.54,123.99,250.16,495.96
1716,719,3,58.15,106,174.45,318
1291,842,13,70.3,133,913.9,1729
1672,702,9,82.91,101,746.19,909
459,814,10,41.83,61.99,418.3,619.9
1449,450,2,62.76,82.99,125.52,165.98
2569,504,6,82.94,99,497.64,594
1909,103,1,15.46,27,15.46,27
527,480,4,91.26,180,365.04,720
2628,887,2,64.74,113,129.48,226
2541,818,3,9.68,16,29.04,48
794,204,2,85.12,210.32,170.24,420.64
68,568,4,24.32,25.99,97.28,103.96
304,82,13,43.17,58,561.21,754
239,693,3,73.25,116.99,219.75,350.97
2154,592,4,97.77,193.99,391.08,775.96
722,682,13,8.34,11.99,108.42,155.87
337,31,12,30.06,92.07,360.72,1104.84
2996,39,6,65.83,79.99,394.98,479.94
893,103,4,15.46,27,61.84,108
1610,526,12,7.39,10,88.68,120
2715,979,7,57.51,93.99,402.57,657.93
2149,345,9,84.17,126.29,757.53,1136.61
1081,215,2,15.11,21,30.22,42
1426,70,7,76.21,131.99,533.47,923.93
131,755,4,19.57,23.99,78.28,95.96
2054,173,8,12.88,15,103.04,120
1202,300,7,90.31,142.99,632.17,1000.93
1968,467,2,45.68,87.99,91.36,175.98
2658,846,7,89.43,135.99,626.01,951.93
2945,324,13,99.18,145,1289.34,1885
1865,796,13,85.52,160,1111.76,2080
2584,94,6,56.65,61.99,339.9,371.94
278,247,4,52.56,101.99,210.24,407.96
1530,133,12,94.86,216.48,1138.32,2597.76
2914,910,3,48.94,91,146.82,273
2141,802,12,55.77,104,669.24,1248
2735,442,13,70.55,123.99,917.15,1611.87
1005,786,8,78.22,123.99,625.76,991.92
953,922,8,70.04,118.99,560.32,951.92
1604,4,1,67.4,94.99,67.4,94.99
94,401,6,34.76,54.99,208.56,329.94
2509,374,6,88.29,116,529.74,696
1779,657,8,5.91,6.99,47.28,55.92
1400,775,2,76.03,108.99,152.06,217.98
953,430,13,14.53,19.99,188.89,259.87
761,907,2,22.67,28.99,45.34,57.98
492,454,5,59.65,99,298.25,495
284,859,10,78.57,123.99,785.7,1239.9
2456,166,10,99.75,168.99,997.5,1689.9
2859,848,11,36.09,83.93,396.99,923.23
1613,382,1,77.83,121.99,77.83,121.99
1552,979,5,57.51,93.99,287.55,469.95
1346,647,1,36.76,72,36.76,72
568,730,10,99.59,193.99,995.9,1939.9
55,365,6,84.59,253.34,507.54,1520.04
1535,770,13,81.95,162.46,1065.35,2111.98
1074,976,11,9.95,18,109.45,198
1098,322,5,53.38,90.99,266.9,454.95
1520,603,6,62.72,218.1,376.32,1308.6
2105,339,13,17.13,24.99,222.69,324.87
253,134,2,45.79,52,91.58,104
976,495,7,35.24,66.99,246.68,468.93
2312,429,13,33.34,64.99,433.42,844.87
1114,75,11,99.79,182.99,1097.69,2012.89
624,978,3,33.25,35.99,99.75,107.97
2183,528,11,27.59,48.99,303.49,538.89
95,629,4,2.84,4,11.36,16
601,575,3,77.02,109.99,231.06,329.97
720,736,13,72.38,121,940.94,1573
1410,419,6,64.51,106,387.06,636
1974,392,3,31.65,56.99,94.95,170.97
1570,888,10,15.17,26.78,151.7,267.8
2196,538,6,89.36,157.37,536.16,944.22
1351,614,12,18.47,26.99,221.64,323.88
2831,712,3,56.53,101.97,169.59,305.91
1899,261,14,96.5,251.84,1351,3525.76
1100,940,2,76.52,105.99,153.04,211.98
2043,811,2,2.58,4.62,5.16,9.24
2299,115,3,69.95,70.99,209.85,212.97
1659,1,4,20.56,38.99,82.24,155.96
901,425,6,76.62,87,459.72,522
660,438,8,36.98,43.99,295.84,351.92
1204,396,10,53.59,98.99,535.9,989.9
811,342,12,84.86,123,1018.32,1476
962,590,11,40.26,61.99,442.86,681.89
142,922,13,70.04,118.99,910.52,1546.87
1154,446,14,14.36,24.99,201.04,349.86
1111,295,3,61.89,73.99,185.67,221.97
2852,518,8,96.83,116.34,774.64,930.72
1083,161,6,82.01,105,492.06,630
974,702,4,82.91,101,331.64,404
2758,233,10,32.14,55.99,321.4,559.9
2770,971,7,35.32,87,247.24,609
2484,755,11,19.57,34.46,215.27,379.06
1604,230,8,87.35,95,698.8,760
168,111,5,2.3,2.99,11.5,14.95
328,452,13,29.23,59.31,379.99,771.03
1430,801,14,33.43,48.99,468.02,685.86
2790,663,5,26.49,45.99,132.45,229.95
77,284,3,55.29,177.22,165.87,531.66
1138,318,4,57.27,104.99,229.08,419.96
2318,977,13,83.55,137.99,1086.15,1793.87
280,596,5,60.31,114.99,301.55,574.95
1442,867,1,79.36,143.99,79.36,143.99
2551,47,2,94.89,174.99,189.78,349.98
2362,952,4,65.49,104.99,261.96,419.96
2300,846,5,89.43,135.99,447.15,679.95
1494,53,3,2.79,3.99,8.37,11.97
1900,588,6,52.73,76.99,316.38,461.94
196,345,10,84.17,122,841.7,1220
1444,470,6,21.86,32,131.16,192
2050,778,14,68.06,107.99,952.84,1511.86
2733,214,7,23.5,42,164.5,294
1446,312,2,66.36,121,132.72,242
825,62,6,47.32,71.99,283.92,431.94
1559,491,1,49.08,61,49.08,61
2950,702,14,82.91,156.49,1160.74,2190.86
2738,888,11,15.17,31.62,166.87,347.82
1414,897,14,82.28,153,1151.92,2142
1660,846,5,89.43,135.99,447.15,679.95
814,856,7,27.37,42,191.59,294
1064,148,8,79.92,284.34,639.36,2274.72
2155,382,11,77.83,121.99,856.13,1341.89
950,759,3,85.09,135.99,255.27,407.97
1828,493,3,88.55,117,265.65,351
850,513,14,24.63,46.99,344.82,657.86
1327,744,7,5.21,13.92,36.47,97.44
2537,124,8,93.56,145,748.48,1160
2318,140,11,24.29,31,267.19,341
1150,686,13,91.77,133.99,1193.01,1741.87
2339,56,2,9.46,9.99,18.92,19.98
2337,829,3,11.05,13.99,33.15,41.97
1228,406,14,35.13,50.99,491.82,713.86
2160,701,4,69.45,98.99,277.8,395.96
1616,344,5,96.06,171.99,480.3,859.95
1861,467,11,45.68,87.99,502.48,967.89
2381,171,3,3.59,7.06,10.77,21.18
186,224,5,86.65,117.99,433.25,589.95
475,650,13,71.11,105,924.43,1365
2965,473,3,42.99,66.99,128.97,200.97
2908,179,13,42.89,76.99,557.57,1000.87
1172,98,6,59.1,71.99,354.6,431.94
2821,13,5,95.1,133.99,475.5,669.95
513,356,4,52.21,63.99,208.84,255.96
1017,519,4,49.64,50.99,198.56,203.96
2895,723,11,53.48,60.99,588.28,670.89
339,834,9,85.11,154.99,765.99,1394.91
2751,1000,14,19.8,28.99,277.2,405.86
2356,438,9,36.98,43.99,332.82,395.91
2335,769,5,10.46,21.06,52.3,105.3
378,466,11,66.74,132.83,734.14,1461.13
1129,108,6,13.5,27.15,81,162.9
734,777,13,36.96,38.99,480.48,506.87
565,678,4,55.4,65.99,221.6,263.96
2494,465,2,27.93,33,55.86,66
2188,536,2,77.63,117.42,155.26,234.84
673,131,13,82.37,87.99,1070.81,1143.87
1110,651,3,49.69,72.33,149.07,216.99
2467,904,12,81.98,155.99,983.76,1871.88
140,155,2,98.89,116.99,197.78,233.98
2583,526,10,7.39,10,73.9,100
1147,635,6,67.74,117.31,406.44,703.86
1662,591,1,50.22,125.43,50.22,125.43
2634,737,13,90.12,104.99,1171.56,1364.87
652,360,2,56.68,87.99,113.36,175.98
2783,886,10,32.3,46.99,323,469.9
925,321,4,69.98,91,279.92,364
989,942,4,39.2,68,156.8,272
1023,484,5,46.62,80.99,233.1,404.95
1516,855,11,52.47,53,577.17,583
337,919,8,72.38,107.99,579.04,863.92
1410,674,4,36.44,62,145.76,248
1263,315,13,9.2,13,119.6,169
1371,377,4,52.17,54,208.68,216
816,622,14,68.98,96.46,965.72,1350.44
1816,385,1,25.63,48,25.63,48
2724,938,12,82.73,119.99,992.76,1439.88
2608,761,9,38.86,61.99,349.74,557.91
454,537,9,20.32,32.99,182.88,296.91
2488,544,9,40.88,68,367.92,612
2133,283,9,90.79,197.44,817.11,1776.96
2209,817,9,42.17,72.99,379.53,656.91
1857,803,13,44.66,71.83,580.58,933.79
65,180,1,72.25,190.73,72.25,190.73
493,748,5,57.54,59.99,287.7,299.95
1127,663,9,26.49,45.99,238.41,413.91
1957,341,11,50.09,67.99,550.99,747.89
494,328,12,61.55,105.99,738.6,1271.88
944,108,5,13.5,23,67.5,115
348,510,10,63.87,85,638.7,850
938,711,9,31.94,53.99,287.46,485.91
2397,356,7,52.21,63.99,365.47,447.93
1041,510,2,63.87,85,127.74,170
445,788,10,75.67,76.99,756.7,769.9
2002,785,14,45.97,50.99,643.58,713.86
1433,721,5,73.77,116.99,368.85,584.95
1216,53,5,2.79,3.99,13.95,19.95
1674,457,9,36.12,44,325.08,396
1021,309,12,96.23,211.25,1154.76,2535
1129,411,9,73.55,123,661.95,1107
1909,886,11,32.3,46.99,355.3,516.89
